LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1734244002.734517,961608.000,24692,4,DC,2,100,1
1734244002.759767,961633.250,24710,4,DC,2,100,EA
1734244002.785017,961658.500,24710,4,DC,2,100,2
1734244002.810268,961683.750,24710,4,DC,2,100,EL
1734244002.835518,961709.000,24710,4,DC,2,100,2
1734244002.861018,961734.500,24727,4,DC,2,100,EA
1734244002.886519,961760.000,24727,4,DC,2,100,1
1734244002.912019,961785.500,24727,4,DC,2,100,EL
1734244002.937519,961811.000,24727,4,DC,2,100,1
1734244002.965770,961839.250,24744,4,DC,2,100,EA
1734244002.994020,961867.500,24744,4,DC,2,100,2
1734244003.022270,961895.750,24744,4,DC,2,100,EL
1734244003.050521,961924.000,24744,4,DC,2,100,2
1734244003.076021,961949.500,24761,4,DC,2,100,EA
1734244003.101521,961975.000,24761,4,DC,2,100,2
1734244003.127022,962000.500,24761,4,DC,2,100,EL
1734244003.152522,962026.000,24761,4,DC,2,100,2
1734244003.177522,962051.000,24779,4,DC,2,100,EA
1734244003.202522,962076.000,24779,4,DC,2,100,1
1734244003.227523,962101.000,24779,4,DC,2,100,EL
1734244003.252523,962126.000,24779,4,DC,2,100,1
1734244003.279523,962153.000,24797,4,DC,2,100,EA
1734244003.306524,962180.000,24797,4,DC,2,100,2
1734244003.333524,962207.000,24797,4,DC,2,100,EL
1734244003.360524,962234.000,24797,4,DC,2,100,2
1734244003.383775,962257.250,24815,4,DC,2,100,EA
1734244003.407025,962280.500,24815,4,DC,2,100,1
1734244003.430275,962303.750,24815,4,DC,2,100,EL
1734244003.453525,962327.000,24815,4,DC,2,100,1
1734244003.479026,962352.500,24830,4,DC,2,100,EA
1734244003.504526,962378.000,24830,4,DC,2,100,2
1734244003.530026,962403.500,24830,4,DC,2,100,EL
1734244003.555526,962429.000,24830,4,DC,2,100,2
1734244003.581527,962455.000,24849,4,DC,2,100,EA
1734244003.607527,962481.000,24849,4,DC,2,100,1
1734244003.633527,962507.000,24849,4,DC,2,100,EL
1734244003.659528,962533.000,24849,4,DC,2,100,1
1734244003.684778,962558.250,24866,4,DC,2,100,EA
1734244003.710028,962583.500,24866,4,DC,2,100,2
1734244003.735279,962608.750,24866,4,DC,2,100,EL
1734244003.760529,962634.000,24866,4,DC,2,100,2
1734244003.785529,962659.000,24884,4,DC,2,100,EA
1734244003.810529,962684.000,24884,4,DC,2,100,1
1734244003.835530,962709.000,24884,4,DC,2,100,EL
1734244003.860530,962734.000,24884,4,DC,2,100,1
1734244003.887030,962760.500,24900,4,DC,2,100,EA
1734244003.913531,962787.000,24900,4,DC,2,100,2
1734244003.940031,962813.500,24900,4,DC,2,100,EL
1734244003.966531,962840.000,24900,4,DC,2,100,2
1734244003.991282,962864.750,24918,4,DC,2,100,EA
1734244004.016032,962889.500,24918,4,DC,2,100,1
1734244004.040782,962914.250,24918,4,DC,2,100,EL
1734244004.065532,962939.000,24918,4,DC,2,100,1
1734244004.090783,962964.250,24935,4,DC,2,100,EA
1734244004.116033,962989.500,24935,4,DC,2,100,2
1734244004.141283,963014.750,24935,4,DC,2,100,EL
1734244004.166533,963040.000,24935,4,DC,2,100,2
1734244004.191534,963065.000,24953,4,DC,2,100,EA
1734244004.216534,963090.000,24953,4,DC,2,100,1
1734244004.241534,963115.000,24953,4,DC,2,100,EL
1734244004.266535,963140.000,24953,4,DC,2,100,1
1734244004.292285,963165.750,24971,4,DC,2,100,EA
1734244004.318035,963191.500,24971,4,DC,2,100,2
1734244004.343786,963217.250,24971,4,DC,2,100,EL
1734244004.369536,963243.000,24971,4,DC,2,100,2
1734244004.395286,963268.750,24989,4,DC,2,100,EA
1734244004.421036,963294.500,24989,4,DC,2,100,1
1734244004.446787,963320.250,24989,4,DC,2,100,EL
1734244004.472537,963346.000,24989,4,DC,2,100,1
1734244004.497787,963371.250,25006,4,DC,2,100,EA
1734244004.523038,963396.500,25006,4,DC,2,100,2
1734244004.548288,963421.750,25006,4,DC,2,100,EL
1734244004.573538,963447.000,25006,4,DC,2,100,2
1734244004.598539,963472.000,25025,4,DC,2,100,EA
1734244004.623539,963497.000,25025,4,DC,2,100,1
1734244004.648539,963522.000,25025,4,DC,2,100,EL
1734244004.673539,963547.000,25025,4,DC,2,100,1
1734244004.699790,963573.250,25040,4,DC,2,100,EA
1734244004.726040,963599.500,25040,4,DC,2,100,2
1734244004.752290,963625.750,25040,4,DC,2,100,EL
1734244004.778541,963652.000,25040,4,DC,2,100,2
1734244004.803041,963676.500,25058,4,DC,2,100,EA
1734244004.827541,963701.000,25058,4,DC,2,100,1
1734244004.852041,963725.500,25058,4,DC,2,100,EL
1734244004.876542,963750.000,25058,4,DC,2,100,1
1734244004.902292,963775.750,25076,4,DC,2,100,EA
1734244004.928042,963801.500,25076,4,DC,2,100,2
1734244004.953793,963827.250,25076,4,DC,2,100,EL
1734244004.979543,963853.000,25076,4,DC,2,100,2
1734244005.004293,963877.750,25094,4,DC,2,100,EA
1734244005.029043,963902.500,25094,4,DC,2,100,1
1734244005.053794,963927.250,25094,4,DC,2,100,EL
1734244005.078544,963952.000,25094,4,DC,2,100,1
1734244005.107795,963981.250,25110,4,DC,2,100,EA
1734244005.137045,964010.500,25110,4,DC,2,100,2
1734244005.166295,964039.750,25110,4,DC,2,100,EL
1734244005.195545,964069.000,25110,4,DC,2,100,2
1734244005.221546,964095.000,25128,4,DC,2,100,EA
1734244005.247546,964121.000,25128,4,DC,2,100,2
1734244005.273546,964147.000,25128,4,DC,2,100,EL
1734244005.299547,964173.000,25128,4,DC,2,100,2
1734244005.323797,964197.250,25145,4,DC,2,100,EA
1734244005.348047,964221.500,25145,4,DC,2,100,1
1734244005.372298,964245.750,25145,4,DC,2,100,EL
1734244005.396548,964270.000,25145,4,DC,2,100,1
1734244005.422298,964295.750,25163,4,DC,2,100,EA
1734244005.448048,964321.500,25163,4,DC,2,100,2
1734244005.473799,964347.250,25163,4,DC,2,100,EL
1734244005.499549,964373.000,25163,4,DC,2,100,2
1734244005.524549,964398.000,25180,4,DC,2,100,EA
1734244005.549550,964423.000,25180,4,DC,2,100,1
1734244005.574550,964448.000,25180,4,DC,2,100,EL
1734244005.599550,964473.000,25180,4,DC,2,100,1
1734244005.625300,964498.750,25197,4,DC,2,100,EA
1734244005.651051,964524.500,25197,4,DC,2,100,2
1734244005.676801,964550.250,25197,4,DC,2,100,EL
1734244005.702551,964576.000,25197,4,DC,2,100,2
1734244005.728302,964601.750,25214,4,DC,2,100,EA
1734244005.754052,964627.500,25214,4,DC,2,100,1
1734244005.779802,964653.250,25214,4,DC,2,100,EL
1734244005.805552,964679.000,25214,4,DC,2,100,1
1734244005.830553,964704.000,25232,4,DC,2,100,EA
1734244005.855553,964729.000,25232,4,DC,2,100,2
1734244005.880553,964754.000,25232,4,DC,2,100,EL
1734244005.905554,964779.000,25232,4,DC,2,100,2
1734244005.930554,964804.000,25250,4,DC,2,100,EA
1734244005.955554,964829.000,25250,4,DC,2,100,1
1734244005.980555,964854.000,25250,4,DC,2,100,EL
1734244006.005555,964879.000,25250,4,DC,2,100,1
1734244006.031055,964904.500,25266,4,DC,2,100,EA
1734244006.056555,964930.000,25266,4,DC,2,100,2
1734244006.082056,964955.500,25266,4,DC,2,100,EL
1734244006.107556,964981.000,25266,4,DC,2,100,2
1734244006.132806,965006.250,25283,4,DC,2,100,EA
1734244006.158056,965031.500,25283,4,DC,2,100,1
1734244006.183307,965056.750,25283,4,DC,2,100,EL
1734244006.208557,965082.000,25283,4,DC,2,100,1
1734244006.234557,965108.000,25302,4,DC,2,100,EA
1734244006.260558,965134.000,25302,4,DC,2,100,2
1734244006.286558,965160.000,25302,4,DC,2,100,EL
1734244006.312558,965186.000,25302,4,DC,2,100,2
1734244006.337309,965210.750,25319,4,DC,2,100,EA
1734244006.362059,965235.500,25319,4,DC,2,100,1
1734244006.386809,965260.250,25319,4,DC,2,100,EL
1734244006.411560,965285.000,25319,4,DC,2,100,1
1734244006.437060,965310.500,25336,4,DC,2,100,EA
1734244006.462560,965336.000,25336,4,DC,2,100,2
1734244006.488060,965361.500,25336,4,DC,2,100,EL
1734244006.513561,965387.000,25336,4,DC,2,100,2
1734244006.539561,965413.000,25352,4,DC,2,100,EA
1734244006.565561,965439.000,25352,4,DC,2,100,1
1734244006.591562,965465.000,25352,4,DC,2,100,EL
1734244006.617562,965491.000,25352,4,DC,2,100,1
1734244006.642062,965515.500,25371,4,DC,2,100,EA
1734244006.666562,965540.000,25371,4,DC,2,100,2
1734244006.691063,965564.500,25371,4,DC,2,100,EL
1734244006.715563,965589.000,25371,4,DC,2,100,2
1734244006.743313,965616.750,25388,4,DC,2,100,EA
1734244006.771064,965644.500,25388,4,DC,2,100,2
1734244006.798814,965672.250,25388,4,DC,2,100,EL
1734244006.826564,965700.000,25388,4,DC,2,100,2
1734244006.849314,965722.750,25406,4,DC,2,100,EA
1734244006.872065,965745.500,25406,4,DC,2,100,1
1734244006.894815,965768.250,25406,4,DC,2,100,EL
1734244006.917565,965791.000,25406,4,DC,2,100,1
1734244006.943316,965816.750,25422,4,DC,2,100,EA
1734244006.969066,965842.500,25422,4,DC,2,100,2
1734244006.994816,965868.250,25422,4,DC,2,100,EL
1734244007.020566,965894.000,25422,4,DC,2,100,2
1734244007.045567,965919.000,25440,4,DC,2,100,EA
1734244007.070567,965944.000,25440,4,DC,2,100,1
1734244007.095567,965969.000,25440,4,DC,2,100,EL
1734244007.120568,965994.000,25440,4,DC,2,100,1
1734244007.147068,966020.500,25457,4,DC,2,100,EA
1734244007.173568,966047.000,25457,4,DC,2,100,2
1734244007.200069,966073.500,25457,4,DC,2,100,EL
1734244007.226569,966100.000,25457,4,DC,2,100,2
1734244007.251069,966124.500,25476,4,DC,2,100,EA
1734244007.275569,966149.000,25476,4,DC,2,100,1
1734244007.300070,966173.500,25476,4,DC,2,100,EL
1734244007.324570,966198.000,25476,4,DC,2,100,1
1734244007.351820,966225.250,25491,4,DC,2,100,EA
1734244007.379071,966252.500,25491,4,DC,2,100,2
1734244007.406321,966279.750,25491,4,DC,2,100,EL
1734244007.433571,966307.000,25491,4,DC,2,100,2
1734244007.459572,966333.000,25509,4,DC,2,100,EA
1734244007.485572,966359.000,25509,4,DC,2,100,1
1734244007.511572,966385.000,25509,4,DC,2,100,EL
1734244007.537572,966411.000,25509,4,DC,2,100,1
1734244007.562073,966435.500,25527,4,DC,2,100,EA
1734244007.586573,966460.000,25527,4,DC,2,100,2
1734244007.611073,966484.500,25527,4,DC,2,100,EL
1734244007.635574,966509.000,25527,4,DC,2,100,2
1734244007.661074,966534.500,25545,4,DC,2,100,EA
1734244007.686574,966560.000,25545,4,DC,2,100,1
1734244007.712075,966585.500,25545,4,DC,2,100,EL
1734244007.737575,966611.000,25545,4,DC,2,100,1
1734244007.763075,966636.500,25560,4,DC,2,100,EA
1734244007.788575,966662.000,25560,4,DC,2,100,2
1734244007.814076,966687.500,25560,4,DC,2,100,EL
1734244007.839576,966713.000,25560,4,DC,2,100,2
1734244007.864826,966738.250,25578,4,DC,2,100,EA
1734244007.890077,966763.500,25578,4,DC,2,100,1
1734244007.915327,966788.750,25578,4,DC,2,100,EL
1734244007.940577,966814.000,25578,4,DC,2,100,1
1734244007.966578,966840.000,25596,4,DC,2,100,EA
1734244007.992578,966866.000,25596,4,DC,2,100,2
1734244008.018578,966892.000,25596,4,DC,2,100,EL
1734244008.044578,966918.000,25596,4,DC,2,100,2
1734244008.069079,966942.500,25614,4,DC,2,100,EA
1734244008.093579,966967.000,25614,4,DC,2,100,1
1734244008.118079,966991.500,25614,4,DC,2,100,EL
1734244008.142580,967016.000,25614,4,DC,2,100,1
1734244008.168080,967041.500,25630,4,DC,2,100,EA
1734244008.193580,967067.000,25630,4,DC,2,100,2
1734244008.219080,967092.500,25630,4,DC,2,100,EL
1734244008.244581,967118.000,25630,4,DC,2,100,2
1734244008.269831,967143.250,25648,4,DC,2,100,EA
1734244008.295081,967168.500,25648,4,DC,2,100,1
1734244008.320332,967193.750,25648,4,DC,2,100,EL
1734244008.345582,967219.000,25648,4,DC,2,100,1
1734244008.370832,967244.250,25665,4,DC,2,100,EA
1734244008.396082,967269.500,25665,4,DC,2,100,2
1734244008.421333,967294.750,25665,4,DC,2,100,EL
1734244008.446583,967320.000,25665,4,DC,2,100,2
1734244008.471583,967345.000,25683,4,DC,2,100,EA
1734244008.496584,967370.000,25683,4,DC,2,100,1
1734244008.521584,967395.000,25683,4,DC,2,100,EL
1734244008.546584,967420.000,25683,4,DC,2,100,1
1734244008.572335,967445.750,25700,4,DC,2,100,EA
1734244008.598085,967471.500,25700,4,DC,2,100,2
1734244008.623835,967497.250,25700,4,DC,2,100,EL
1734244008.649585,967523.000,25700,4,DC,2,100,2
1734244008.675336,967548.750,25717,4,DC,2,100,EA
1734244008.701086,967574.500,25717,4,DC,2,100,2
1734244008.726836,967600.250,25717,4,DC,2,100,EL
1734244008.752587,967626.000,25717,4,DC,2,100,2
1734244008.777837,967651.250,25734,4,DC,2,100,EA
1734244008.803087,967676.500,25734,4,DC,2,100,1
1734244008.828337,967701.750,25734,4,DC,2,100,EL
1734244008.853588,967727.000,25734,4,DC,2,100,1
1734244008.880338,967753.750,25753,4,DC,2,100,EA
1734244008.907088,967780.500,25753,4,DC,2,100,2
1734244008.933839,967807.250,25753,4,DC,2,100,EL
1734244008.960589,967834.000,25753,4,DC,2,100,2
1734244008.984839,967858.250,25770,4,DC,2,100,EA
1734244009.009089,967882.500,25770,4,DC,2,100,1
1734244009.033340,967906.750,25770,4,DC,2,100,EL
1734244009.057590,967931.000,25770,4,DC,2,100,1
1734244009.082340,967955.750,25786,4,DC,2,100,EA
1734244009.107091,967980.500,25786,4,DC,2,100,2
1734244009.131841,968005.250,25786,4,DC,2,100,EL
1734244009.156591,968030.000,25786,4,DC,2,100,2
1734244009.182091,968055.500,25803,4,DC,2,100,EA
1734244009.207592,968081.000,25803,4,DC,2,100,1
1734244009.233092,968106.500,25803,4,DC,2,100,EL
1734244009.258592,968132.000,25803,4,DC,2,100,1
1734244009.284093,968157.500,25824,4,DC,2,100,EA
1734244009.309593,968183.000,25824,4,DC,2,100,2
1734244009.335093,968208.500,25824,4,DC,2,100,EL
1734244009.360594,968234.000,25824,4,DC,2,100,2
1734244009.385344,968258.750,25841,4,DC,2,100,EA
1734244009.410094,968283.500,25841,4,DC,2,100,1
1734244009.434844,968308.250,25841,4,DC,2,100,EL
1734244009.459595,968333.000,25841,4,DC,2,100,1
1734244009.486595,968360.000,25857,4,DC,2,100,EA
1734244009.513595,968387.000,25857,4,DC,2,100,2
1734244009.540596,968414.000,25857,4,DC,2,100,EL
1734244009.567596,968441.000,25857,4,DC,2,100,2
1734244009.593596,968467.000,25875,4,DC,2,100,EA
1734244009.619596,968493.000,25875,4,DC,2,100,1
1734244009.645597,968519.000,25875,4,DC,2,100,EL
1734244009.671597,968545.000,25875,4,DC,2,100,1
1734244009.696097,968569.500,25893,4,DC,2,100,EA
1734244009.720598,968594.000,25893,4,DC,2,100,2
1734244009.745098,968618.500,25893,4,DC,2,100,EL
1734244009.769598,968643.000,25893,4,DC,2,100,2
1734244009.794849,968668.250,25910,4,DC,2,100,EA
1734244009.820099,968693.500,25910,4,DC,2,100,1
1734244009.845349,968718.750,25910,4,DC,2,100,EL
1734244009.870600,968744.000,25910,4,DC,2,100,1
1734244009.896100,968769.500,25927,4,DC,2,100,EA
1734244009.921600,968795.000,25927,4,DC,2,100,2
1734244009.947100,968820.500,25927,4,DC,2,100,EL
1734244009.972601,968846.000,25927,4,DC,2,100,2
1734244009.997851,968871.250,25944,4,DC,2,100,EA
1734244010.023101,968896.500,25944,4,DC,2,100,1
1734244010.048352,968921.750,25944,4,DC,2,100,EL
1734244010.073602,968947.000,25944,4,DC,2,100,1
1734244010.099602,968973.000,25962,4,DC,2,100,EA
1734244010.125602,968999.000,25962,4,DC,2,100,2
1734244010.151603,969025.000,25962,4,DC,2,100,EL
1734244010.177603,969051.000,25962,4,DC,2,100,2
1734244010.202103,969075.500,25979,4,DC,2,100,EA
1734244010.226604,969100.000,25979,4,DC,2,100,1
1734244010.251104,969124.500,25979,4,DC,2,100,EL
1734244010.275604,969149.000,25979,4,DC,2,100,1
1734244010.301354,969174.750,25997,4,DC,2,100,EA
1734244010.327105,969200.500,25997,4,DC,2,100,2
1734244010.352855,969226.250,25997,4,DC,2,100,EL
1734244010.378605,969252.000,25997,4,DC,2,100,2
1734244010.403606,969277.000,26013,4,DC,2,100,EA
1734244010.428606,969302.000,26013,4,DC,2,100,1
1734244010.453606,969327.000,26013,4,DC,2,100,EL
1734244010.478606,969352.000,26013,4,DC,2,100,1
1734244010.503857,969377.250,26031,4,DC,2,100,EA
1734244010.529107,969402.500,26031,4,DC,2,100,2
1734244010.554357,969427.750,26031,4,DC,2,100,EL
1734244010.579608,969453.000,26031,4,DC,2,100,2
1734244010.604608,969478.000,26049,4,DC,2,100,EA
1734244010.629608,969503.000,26049,4,DC,2,100,1
1734244010.654608,969528.000,26049,4,DC,2,100,EL
1734244010.679609,969553.000,26049,4,DC,2,100,1
1734244010.705109,969578.500,26066,4,DC,2,100,EA
1734244010.730609,969604.000,26066,4,DC,2,100,2
1734244010.756110,969629.500,26066,4,DC,2,100,EL
1734244010.781610,969655.000,26066,4,DC,2,100,2
1734244010.807610,969681.000,26082,4,DC,2,100,EA
1734244010.833611,969707.000,26082,4,DC,2,100,2
1734244010.859611,969733.000,26082,4,DC,2,100,EL
1734244010.885611,969759.000,26082,4,DC,2,100,2
1734244010.910611,969784.000,26101,4,DC,2,100,EA
1734244010.935612,969809.000,26101,4,DC,2,100,1
1734244010.960612,969834.000,26101,4,DC,2,100,EL
1734244010.985612,969859.000,26101,4,DC,2,100,1
1734244011.012363,969885.750,26118,4,DC,2,100,EA
1734244011.039113,969912.500,26118,4,DC,2,100,2
1734244011.065863,969939.250,26118,4,DC,2,100,EL
1734244011.092614,969966.000,26118,4,DC,2,100,2
1734244011.116114,969989.500,26136,4,DC,2,100,EA
1734244011.139614,970013.000,26136,4,DC,2,100,1
1734244011.163114,970036.500,26136,4,DC,2,100,EL
1734244011.186615,970060.000,26136,4,DC,2,100,1
1734244011.212365,970085.750,26152,4,DC,2,100,EA
1734244011.238115,970111.500,26152,4,DC,2,100,2
1734244011.263865,970137.250,26152,4,DC,2,100,EL
1734244011.289616,970163.000,26152,4,DC,2,100,2
1734244011.315116,970188.500,26170,4,DC,2,100,EA
1734244011.340616,970214.000,26170,4,DC,2,100,1
1734244011.366117,970239.500,26170,4,DC,2,100,EL
1734244011.391617,970265.000,26170,4,DC,2,100,1
1734244011.417117,970290.500,26187,4,DC,2,100,EA
1734244011.442618,970316.000,26187,4,DC,2,100,2
1734244011.468118,970341.500,26187,4,DC,2,100,EL
1734244011.493618,970367.000,26187,4,DC,2,100,2
1734244011.518368,970391.750,26205,4,DC,2,100,EA
1734244011.543119,970416.500,26205,4,DC,2,100,1
1734244011.567869,970441.250,26205,4,DC,2,100,EL
1734244011.592619,970466.000,26205,4,DC,2,100,1
1734244011.618870,970492.250,26221,4,DC,2,100,EA
1734244011.645120,970518.500,26221,4,DC,2,100,2
1734244011.671370,970544.750,26221,4,DC,2,100,EL
1734244011.697621,970571.000,26221,4,DC,2,100,2
1734244011.724871,970598.250,26239,4,DC,2,100,EA
1734244011.752121,970625.500,26239,4,DC,2,100,1
1734244011.779372,970652.750,26239,4,DC,2,100,EL
1734244011.806622,970680.000,26239,4,DC,2,100,1
1734244011.831622,970705.000,26256,4,DC,2,100,EA
1734244011.856622,970730.000,26256,4,DC,2,100,2
1734244011.881623,970755.000,26256,4,DC,2,100,EL
1734244011.906623,970780.000,26256,4,DC,2,100,2
1734244011.931873,970805.250,26275,4,DC,2,100,EA
1734244011.957124,970830.500,26275,4,DC,2,100,1
1734244011.982374,970855.750,26275,4,DC,2,100,EL
1734244012.007624,970881.000,26275,4,DC,2,100,1
1734244012.033624,970907.000,26290,4,DC,2,100,EA
1734244012.059625,970933.000,26290,4,DC,2,100,2
1734244012.085625,970959.000,26290,4,DC,2,100,EL
1734244012.111625,970985.000,26290,4,DC,2,100,2
1734244012.136626,971010.000,26308,4,DC,2,100,EA
1734244012.161626,971035.000,26308,4,DC,2,100,1
1734244012.186626,971060.000,26308,4,DC,2,100,EL
1734244012.211627,971085.000,26308,4,DC,2,100,1
1734244012.236877,971110.250,26326,4,DC,2,100,EA
1734244012.262127,971135.500,26326,4,DC,2,100,2
1734244012.287377,971160.750,26326,4,DC,2,100,EL
1734244012.312628,971186.000,26326,4,DC,2,100,2
1734244012.337628,971211.000,26344,4,DC,2,100,EA
1734244012.362628,971236.000,26344,4,DC,2,100,1
1734244012.387629,971261.000,26344,4,DC,2,100,EL
1734244012.412629,971286.000,26344,4,DC,2,100,1
1734244012.438129,971311.500,26360,4,DC,2,100,EA
1734244012.463629,971337.000,26360,4,DC,2,100,2
1734244012.489130,971362.500,26360,4,DC,2,100,EL
1734244012.514630,971388.000,26360,4,DC,2,100,2
1734244012.540630,971414.000,26378,4,DC,2,100,EA
1734244012.566631,971440.000,26378,4,DC,2,100,2
1734244012.592631,971466.000,26378,4,DC,2,100,EL
1734244012.618631,971492.000,26378,4,DC,2,100,2
1734244012.643631,971517.000,26395,4,DC,2,100,EA
1734244012.668632,971542.000,26395,4,DC,2,100,1
1734244012.693632,971567.000,26395,4,DC,2,100,EL
1734244012.718632,971592.000,26395,4,DC,2,100,1
1734244012.745633,971619.000,26413,4,DC,2,100,EA
1734244012.772633,971646.000,26413,4,DC,2,100,2
1734244012.799633,971673.000,26413,4,DC,2,100,EL
1734244012.826634,971700.000,26413,4,DC,2,100,2
1734244012.849884,971723.250,26430,4,DC,2,100,EA
1734244012.873134,971746.500,26430,4,DC,2,100,1
1734244012.896384,971769.750,26430,4,DC,2,100,EL
1734244012.919635,971793.000,26430,4,DC,2,100,1
1734244012.945135,971818.500,26447,4,DC,2,100,EA
1734244012.970635,971844.000,26447,4,DC,2,100,2
1734244012.996136,971869.500,26447,4,DC,2,100,EL
1734244013.021636,971895.000,26447,4,DC,2,100,2
1734244013.047386,971920.750,26464,4,DC,2,100,EA
1734244013.073137,971946.500,26464,4,DC,2,100,1
1734244013.098887,971972.250,26464,4,DC,2,100,EL
1734244013.124637,971998.000,26464,4,DC,2,100,1
1734244013.150137,972023.500,26482,4,DC,2,100,EA
1734244013.175638,972049.000,26482,4,DC,2,100,2
1734244013.201138,972074.500,26482,4,DC,2,100,EL
1734244013.226638,972100.000,26482,4,DC,2,100,2
1734244013.251389,972124.750,26500,4,DC,2,100,EA
1734244013.276139,972149.500,26500,4,DC,2,100,1
1734244013.300889,972174.250,26500,4,DC,2,100,EL
1734244013.325639,972199.000,26500,4,DC,2,100,1
1734244013.351890,972225.250,26516,4,DC,2,100,EA
1734244013.378140,972251.500,26516,4,DC,2,100,2
1734244013.404390,972277.750,26516,4,DC,2,100,EL
1734244013.430641,972304.000,26516,4,DC,2,100,2
1734244013.455391,972328.750,26533,4,DC,2,100,EA
1734244013.480141,972353.500,26533,4,DC,2,100,1
1734244013.504891,972378.250,26533,4,DC,2,100,EL
1734244013.529642,972403.000,26533,4,DC,2,100,1
1734244013.555142,972428.500,26552,4,DC,2,100,EA
1734244013.580642,972454.000,26552,4,DC,2,100,2
1734244013.606143,972479.500,26552,4,DC,2,100,EL
1734244013.631643,972505.000,26552,4,DC,2,100,2
1734244013.656393,972529.750,26569,4,DC,2,100,EA
1734244013.681144,972554.500,26569,4,DC,2,100,1
1734244013.705894,972579.250,26569,4,DC,2,100,EL
1734244013.730644,972604.000,26569,4,DC,2,100,1
1734244013.756144,972629.500,26585,4,DC,2,100,EA
1734244013.781645,972655.000,26585,4,DC,2,100,2
1734244013.807145,972680.500,26585,4,DC,2,100,EL
1734244013.832645,972706.000,26585,4,DC,2,100,2
1734244013.857896,972731.250,26602,4,DC,2,100,EA
1734244013.883146,972756.500,26602,4,DC,2,100,1
1734244013.908396,972781.750,26602,4,DC,2,100,EL
1734244013.933646,972807.000,26602,4,DC,2,100,1
1734244013.964397,972837.750,26621,4,DC,2,100,EA
1734244013.995147,972868.500,26621,4,DC,2,100,2
1734244014.025898,972899.250,26621,4,DC,2,100,EL
1734244014.056648,972930.000,26621,4,DC,2,100,2
1734244014.082398,972955.750,26638,4,DC,2,100,EA
1734244014.108148,972981.500,26638,4,DC,2,100,2
1734244014.133899,973007.250,26638,4,DC,2,100,EL
1734244014.159649,973033.000,26638,4,DC,2,100,2
1734244014.183899,973057.250,26656,4,DC,2,100,EA
1734244014.208150,973081.500,26656,4,DC,2,100,1
1734244014.232400,973105.750,26656,4,DC,2,100,EL
1734244014.256650,973130.000,26656,4,DC,2,100,1
1734244014.282400,973155.750,26674,4,DC,2,100,EA
1734244014.308151,973181.500,26674,4,DC,2,100,2
1734244014.333901,973207.250,26674,4,DC,2,100,EL
1734244014.359651,973233.000,26674,4,DC,2,100,2
1734244014.384652,973258.000,26692,4,DC,2,100,EA
1734244014.409652,973283.000,26692,4,DC,2,100,1
1734244014.434652,973308.000,26692,4,DC,2,100,EL
1734244014.459652,973333.000,26692,4,DC,2,100,1
1734244014.485653,973359.000,26709,4,DC,2,100,EA
1734244014.511653,973385.000,26709,4,DC,2,100,2
1734244014.537653,973411.000,26709,4,DC,2,100,EL
1734244014.563654,973437.000,26709,4,DC,2,100,2
1734244014.588154,973461.500,26728,4,DC,2,100,EA
1734244014.612654,973486.000,26728,4,DC,2,100,1
1734244014.637155,973510.500,26728,4,DC,2,100,EL
1734244014.661655,973535.000,26728,4,DC,2,100,1
1734244014.687155,973560.500,26743,4,DC,2,100,EA
1734244014.712656,973586.000,26743,4,DC,2,100,2
1734244014.738156,973611.500,26743,4,DC,2,100,EL
1734244014.763656,973637.000,26743,4,DC,2,100,2
1734244014.788906,973662.250,26761,4,DC,2,100,EA
1734244014.814157,973687.500,26761,4,DC,2,100,1
1734244014.839407,973712.750,26761,4,DC,2,100,EL
1734244014.864657,973738.000,26761,4,DC,2,100,1
1734244014.889908,973763.250,26779,4,DC,2,100,EA
1734244014.915158,973788.500,26779,4,DC,2,100,2
1734244014.940408,973813.750,26779,4,DC,2,100,EL
1734244014.965658,973839.000,26779,4,DC,2,100,2
1734244014.990659,973864.000,26797,4,DC,2,100,EA
1734244015.015659,973889.000,26797,4,DC,2,100,1
1734244015.040659,973914.000,26797,4,DC,2,100,EL
1734244015.065660,973939.000,26797,4,DC,2,100,1
1734244015.091160,973964.500,26812,4,DC,2,100,EA
1734244015.116660,973990.000,26812,4,DC,2,100,2
1734244015.142160,974015.500,26812,4,DC,2,100,EL
1734244015.167661,974041.000,26812,4,DC,2,100,2
1734244015.193661,974067.000,26830,4,DC,2,100,EA
1734244015.219661,974093.000,26830,4,DC,2,100,1
1734244015.245661,974119.000,26830,4,DC,2,100,EL
1734244015.271662,974145.000,26830,4,DC,2,100,1
1734244015.296912,974170.250,26848,4,DC,2,100,EA
1734244015.322162,974195.500,26848,4,DC,2,100,2
1734244015.347413,974220.750,26848,4,DC,2,100,EL
1734244015.372663,974246.000,26848,4,DC,2,100,2
1734244015.397663,974271.000,26866,4,DC,2,100,EA
1734244015.422664,974296.000,26866,4,DC,2,100,1
1734244015.447664,974321.000,26866,4,DC,2,100,EL
1734244015.472664,974346.000,26866,4,DC,2,100,1
1734244015.498914,974372.250,26881,4,DC,2,100,EA
1734244015.525165,974398.500,26881,4,DC,2,100,2
1734244015.551415,974424.750,26881,4,DC,2,100,EL
1734244015.577665,974451.000,26881,4,DC,2,100,2
1734244015.602166,974475.500,26900,4,DC,2,100,EA
1734244015.626666,974500.000,26900,4,DC,2,100,1
