LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734686516.120007,792544.000,61692,1,EL,1,100,-19216.000000
1734686516.187009,792611.000,61709,2,EL,1,100,-19216.000000
1734686516.254012,792678.000,61709,2,EL,1,100,-19216.000000
1734686516.320014,792744.000,61725,1,EL,1,100,-19216.400391
1734686516.387017,792811.000,61743,2,EL,1,100,-19216.000000
1734686516.454019,792878.000,61743,2,EL,1,100,-19216.599609
1734686516.520022,792944.000,61759,1,EL,1,100,-19217.000000
1734686516.587024,793011.000,61774,2,EL,1,100,-19217.000000
1734686516.654027,793078.000,61774,2,EL,1,100,-19217.000000
1734686516.720029,793144.000,61790,1,EL,1,100,-19216.800781
1734686516.787032,793211.000,61808,2,EL,1,100,-19217.000000
1734686516.854034,793278.000,61808,2,EL,1,100,-19216.800781
1734686516.920037,793344.000,61824,1,EL,1,100,-19217.000000
1734686516.987039,793411.000,61839,2,EL,1,100,-19217.000000
1734686517.054042,793478.000,61839,2,EL,1,100,-19217.000000
1734686517.120044,793544.000,61858,1,EL,1,100,-19217.199219
1734686517.187047,793611.000,61875,2,EL,1,100,-19217.000000
1734686517.254049,793678.000,61875,2,EL,1,100,-19217.000000
1734686517.320052,793744.000,61891,1,EL,1,100,-19217.000000
