LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1734179459.195350,147358.750,21285,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179459.245600,147409.000,21285,4,EM,1,100,PS
1734179459.295850,147459.250,21318,4,EM,1,100,RS
1734179459.346100,147509.500,21318,4,EM,1,100,RB
1734179459.396350,147559.750,21318,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179459.446600,147610.000,21318,4,EM,1,100,PS
1734179459.497350,147660.750,21351,4,EM,1,100,RS
1734179459.548100,147711.500,21351,4,EM,1,100,RB
1734179459.598850,147762.250,21351,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179459.649600,147813.000,21351,4,EM,1,100,PS
1734179459.712100,147875.500,21384,4,EM,1,100,RS
1734179459.774600,147938.000,21384,4,EM,1,100,RB
1734179459.837100,148000.500,21384,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179459.899600,148063.000,21384,4,EM,1,100,PS
1734179459.950350,148113.750,21419,4,EM,1,100,RS
1734179460.001100,148164.500,21419,4,EM,1,100,RB
1734179460.051850,148215.250,21419,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179460.102600,148266.000,21419,4,EM,1,100,PS
1734179460.153100,148316.500,21451,4,EM,1,100,RS
1734179460.203600,148367.000,21451,4,EM,1,100,RB
1734179460.254100,148417.500,21451,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179460.304600,148468.000,21451,4,EM,1,100,PS
1734179460.354850,148518.250,21485,4,EM,1,100,RS
1734179460.405100,148568.500,21485,4,EM,1,100,RB
1734179460.455350,148618.750,21485,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179460.505600,148669.000,21485,4,EM,1,100,PS
1734179460.555850,148719.250,21516,4,EM,1,100,RS
1734179460.606100,148769.500,21516,4,EM,1,100,RB
1734179460.656350,148819.750,21516,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179460.706600,148870.000,21516,4,EM,1,100,PS
1734179460.757100,148920.500,21550,4,EM,1,100,RS
1734179460.807600,148971.000,21550,4,EM,1,100,RB
1734179460.858100,149021.500,21550,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179460.908600,149072.000,21550,4,EM,1,100,PS
1734179460.958850,149122.250,21583,4,EM,1,100,RS
1734179461.009099,149172.500,21583,4,EM,1,100,RB
1734179461.059350,149222.750,21583,4,EM,1,100,2024-12-14_19-30-39-281346.csv
1734179461.109600,149273.000,21583,4,EM,1,100,PS
1734179461.159850,149323.250,21617,4,EM,1,100,RS
1734179461.210099,149373.500,21617,4,EM,1,100,RB
