LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1734179888.508517,576672.000,25789,2,AK,1,100,25787
1734179888.514517,576678.000,25789,2,AK,1,100,RD
1734179891.067517,579231.000,26635,2,AK,1,100,25787
1734179893.620516,581784.000,26635,2,AK,1,100,RD
1734179893.627516,581791.000,26638,2,AK,1,100,26636
1734179893.634516,581798.000,26638,2,AK,1,100,RD
1734179896.182016,584345.500,27471,2,AK,1,100,26636
1734179898.729515,586893.000,27471,2,AK,1,100,RD
1734179898.741515,586905.000,27474,2,AK,1,100,27472
1734179898.753515,586917.000,27474,2,AK,1,100,RD
1734179901.310015,589473.500,28307,2,AK,1,100,27472
1734179903.866514,592030.000,28307,2,AK,1,100,RD
1734179903.877514,592041.000,28310,2,AK,1,100,28308
1734179903.888514,592052.000,28310,2,AK,1,100,RD
1734179906.445014,594608.500,29142,2,AK,1,100,28308
1734179909.001513,597165.000,29142,2,AK,1,100,RD
1734179909.008513,597172.000,29145,2,AK,1,100,29143
1734179909.015513,597179.000,29145,2,AK,1,100,RD
1734179911.580013,599743.500,29980,2,AK,1,100,29143
1734179914.144512,602308.000,29980,2,AK,1,100,RD
1734179916.708012,604871.500,30763,2,AK,1,100,29981
1734179919.271511,607435.000,30763,2,AK,1,100,RD
1734179919.292011,607455.500,30766,2,AK,1,100,30764
1734179919.312511,607476.000,30766,2,AK,1,100,RD
1734179921.846011,610009.500,31597,2,AK,1,100,30764
1734179924.379510,612543.000,31597,2,AK,1,100,RD
1734179924.385510,612549.000,31600,2,AK,1,100,31598
1734179924.391510,612555.000,31600,2,AK,1,100,RD
1734179926.939010,615102.500,32431,2,AK,1,100,31598
1734179929.486509,617650.000,32431,2,AK,1,100,RD
1734179929.492009,617655.500,32434,2,AK,1,100,32432
1734179929.497509,617661.000,32434,2,AK,1,100,RD
1734179932.057509,620221.000,33282,2,AK,1,100,32432
1734179934.617508,622781.000,33282,2,AK,1,100,RD
1734179934.624508,622788.000,33285,2,AK,1,100,33283
1734179934.631508,622795.000,33285,2,AK,1,100,RD
1734179937.181508,625345.000,34104,2,AK,1,100,33283
1734179939.731507,627895.000,34104,2,AK,1,100,RD
1734179939.738007,627901.500,34107,2,AK,1,100,34105
1734179939.744507,627908.000,34107,2,AK,1,100,RD
1734179942.293507,630457.000,34925,2,AK,1,100,34105
1734179944.842506,633006.000,34925,2,AK,1,100,RD
1734179944.853006,633016.500,34928,2,AK,1,100,34926
