LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734179454.890601,143054.000,20595,3,PI,1,100,164779
1734179454.930601,143094.000,20595,3,PI,1,100,164733
1734179454.970601,143134.000,20595,3,PI,1,100,164711
1734179455.010601,143174.000,20613,3,PI,1,100,164675
1734179455.050601,143214.000,20613,3,PI,1,100,164677
1734179455.090601,143254.000,20613,3,PI,1,100,164674
1734179455.130601,143294.000,20629,2,PI,1,100,164684
1734179455.170601,143334.000,20629,2,PI,1,100,164735
1734179455.210601,143374.000,20648,4,PI,1,100,164751
1734179455.250601,143414.000,20648,4,PI,1,100,164766
1734179455.290601,143454.000,20648,4,PI,1,100,164807
1734179455.330601,143494.000,20648,4,PI,1,100,164811
1734179455.370601,143534.000,20665,2,PI,1,100,164863
1734179455.410601,143574.000,20665,2,PI,1,100,164865
1734179455.450601,143614.000,20681,3,PI,1,100,164850
1734179455.490601,143654.000,20681,3,PI,1,100,164688
1734179455.530601,143694.000,20681,3,PI,1,100,164548
1734179455.570601,143734.000,20696,2,PI,1,100,164473
1734179455.610601,143774.000,20696,2,PI,1,100,164444
1734179455.650601,143814.000,20714,4,PI,1,100,164418
1734179455.690601,143854.000,20714,4,PI,1,100,164438
1734179455.730601,143894.000,20714,4,PI,1,100,164452
1734179455.770601,143934.000,20714,4,PI,1,100,164465
1734179455.810601,143974.000,20730,2,PI,1,100,164418
1734179455.850600,144014.000,20730,2,PI,1,100,164422
1734179455.890601,144054.000,20747,3,PI,1,100,164431
1734179455.930601,144094.000,20747,3,PI,1,100,164391
1734179455.970601,144134.000,20747,3,PI,1,100,164446
1734179456.010601,144174.000,20763,2,PI,1,100,164470
1734179456.050601,144214.000,20763,2,PI,1,100,164507
1734179456.090600,144254.000,20781,3,PI,1,100,164575
1734179456.130600,144294.000,20781,3,PI,1,100,164580
1734179456.170600,144334.000,20781,3,PI,1,100,164613
1734179456.210601,144374.000,20797,2,PI,1,100,164683
1734179456.250601,144414.000,20797,2,PI,1,100,164731
1734179456.290601,144454.000,20815,3,PI,1,100,164742
1734179456.330601,144494.000,20815,3,PI,1,100,164694
1734179456.370600,144534.000,20815,3,PI,1,100,164523
1734179456.410600,144574.000,20831,2,PI,1,100,164356
1734179456.450600,144614.000,20831,2,PI,1,100,164303
1734179456.490600,144654.000,20846,3,PI,1,100,164288
1734179456.530601,144694.000,20846,3,PI,1,100,164208
1734179456.570601,144734.000,20846,3,PI,1,100,164208
1734179456.610600,144774.000,20862,3,PI,1,100,164234
1734179456.650600,144814.000,20862,3,PI,1,100,164196
1734179456.690600,144854.000,20862,3,PI,1,100,164180
1734179456.730600,144894.000,20880,2,PI,1,100,164145
1734179456.770600,144934.000,20880,2,PI,1,100,164176
1734179456.810600,144974.000,20896,3,PI,1,100,164174
1734179456.850600,145014.000,20896,3,PI,1,100,164193
1734179456.890600,145054.000,20896,3,PI,1,100,164233
1734179456.937100,145100.500,20913,2,PI,1,100,164252
1734179456.983600,145147.000,20913,2,PI,1,100,164284
1734179457.023600,145187.000,20930,2,PI,1,100,164326
1734179457.063600,145227.000,20930,2,PI,1,100,164364
1734179457.103600,145267.000,20947,3,PI,1,100,164396
1734179457.143600,145307.000,20947,3,PI,1,100,164458
1734179457.183600,145347.000,20947,3,PI,1,100,164488
1734179457.223600,145387.000,20963,2,PI,1,100,164508
1734179457.263600,145427.000,20963,2,PI,1,100,164541
1734179457.303600,145467.000,20979,3,PI,1,100,164538
1734179457.343600,145507.000,20979,3,PI,1,100,164476
1734179457.383600,145547.000,20979,3,PI,1,100,164362
1734179457.423600,145587.000,20997,2,PI,1,100,164159
1734179457.463600,145627.000,20997,2,PI,1,100,164026
1734179457.503600,145667.000,21014,4,PI,1,100,163969
1734179457.543600,145707.000,21014,4,PI,1,100,163931
1734179457.583600,145747.000,21014,4,PI,1,100,163924
1734179457.623600,145787.000,21014,4,PI,1,100,163931
1734179457.663600,145827.000,21031,3,PI,1,100,163946
1734179457.703600,145867.000,21031,3,PI,1,100,163927
1734179457.743600,145907.000,21031,3,PI,1,100,163875
1734179457.783600,145947.000,21048,2,PI,1,100,163846
1734179457.823600,145987.000,21048,2,PI,1,100,163864
1734179457.863600,146027.000,21064,3,PI,1,100,163868
1734179457.903600,146067.000,21064,3,PI,1,100,163920
1734179457.943600,146107.000,21064,3,PI,1,100,163935
1734179457.983600,146147.000,21082,2,PI,1,100,163950
1734179458.023600,146187.000,21082,2,PI,1,100,164002
1734179458.063600,146227.000,21098,3,PI,1,100,164026
1734179458.103600,146267.000,21098,3,PI,1,100,164065
1734179458.143600,146307.000,21098,3,PI,1,100,164092
1734179458.183600,146347.000,21115,2,PI,1,100,164052
1734179458.223600,146387.000,21115,2,PI,1,100,163880
1734179458.263600,146427.000,21131,3,PI,1,100,163728
1734179458.303600,146467.000,21131,3,PI,1,100,163666
1734179458.343600,146507.000,21131,3,PI,1,100,163622
1734179458.383600,146547.000,21147,2,PI,1,100,163610
1734179458.423600,146587.000,21147,2,PI,1,100,163622
1734179458.463600,146627.000,21163,3,PI,1,100,163649
1734179458.503600,146667.000,21163,3,PI,1,100,163669
1734179458.543600,146707.000,21163,3,PI,1,100,163655
1734179458.583600,146747.000,21185,3,PI,1,100,163650
1734179458.623600,146787.000,21185,3,PI,1,100,163682
1734179458.663600,146827.000,21185,3,PI,1,100,163706
1734179458.703600,146867.000,21204,2,PI,1,100,163756
1734179458.743600,146907.000,21204,2,PI,1,100,163813
1734179458.783600,146947.000,21219,3,PI,1,100,163833
1734179458.823600,146987.000,21219,3,PI,1,100,163896
1734179458.863600,147027.000,21219,3,PI,1,100,163913
1734179458.903600,147067.000,21235,2,PI,1,100,163979
1734179458.943600,147107.000,21235,2,PI,1,100,164047
1734179458.983600,147147.000,21253,3,PI,1,100,164071
1734179459.023600,147187.000,21253,3,PI,1,100,164143
1734179459.063600,147227.000,21253,3,PI,1,100,164211
1734179459.103600,147267.000,21271,2,PI,1,100,164238
