LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1735118511.503996,1045221.000,36650,2,EL,1,100,-18669.199219
1735118511.570496,1045287.500,36667,2,EL,1,100,-18669.000000
1735118511.636996,1045354.000,36667,2,EL,1,100,-18670.400391
1735118511.703996,1045421.000,36684,1,EL,1,100,-18670.400391
1735118511.770997,1045488.000,36698,2,EL,1,100,-18670.000000
1735118511.837997,1045555.000,36698,2,EL,1,100,-18669.400391
1735118511.903997,1045621.000,36716,1,EL,1,100,-18669.199219
1735118511.970497,1045687.500,36734,2,EL,1,100,-18669.800781
1735118512.036997,1045754.000,36734,2,EL,1,100,-18670.800781
1735118512.103997,1045821.000,36751,1,EL,1,100,-18671.000000
1735118512.170664,1045887.667,36772,3,EL,1,100,-18672.000000
1735118512.237331,1045954.333,36772,3,EL,1,100,-18672.599609
1735118512.303997,1046021.000,36772,3,EL,1,100,-18673.199219
1735118512.370997,1046088.000,36788,1,EL,1,100,-18674.800781
1735118512.437498,1046154.500,36803,2,EL,1,100,-18675.000000
1735118512.503998,1046221.000,36803,2,EL,1,100,-18675.000000
1735118512.570998,1046288.000,36820,1,EL,1,100,-18675.000000
1735118512.637498,1046354.500,36837,2,EL,1,100,-18674.199219
1735118512.703998,1046421.000,36837,2,EL,1,100,-18674.800781
1735118512.770998,1046488.000,36855,1,EL,1,100,-18674.599609
1735118512.837498,1046554.500,36871,2,EL,1,100,-18674.000000
1735118512.903998,1046621.000,36871,2,EL,1,100,-18673.800781
1735118512.970998,1046688.000,36887,1,EL,1,100,-18673.199219
1735118513.037498,1046754.500,36904,2,EL,1,100,-18673.400391
1735118513.103998,1046821.000,36904,2,EL,1,100,-18674.000000
1735118513.170999,1046888.000,36920,1,EL,1,100,-18673.599609
1735118513.237499,1046954.500,36937,2,EL,1,100,-18672.599609
1735118513.303999,1047021.000,36937,2,EL,1,100,-18672.000000
1735118513.370999,1047088.000,36952,1,EL,1,100,-18672.000000
1735118513.437499,1047154.500,36971,2,EL,1,100,-18671.000000
1735118513.503999,1047221.000,36971,2,EL,1,100,-18672.000000
1735118513.570499,1047287.500,36988,2,EL,1,100,-18671.599609
1735118513.636999,1047354.000,36988,2,EL,1,100,-18672.000000
1735118513.703999,1047421.000,37005,1,EL,1,100,-18672.000000
1735118513.770499,1047487.500,37019,2,EL,1,100,-18672.000000
1735118513.837000,1047554.000,37019,2,EL,1,100,-18672.400391
1735118513.903500,1047620.500,37037,2,EL,1,100,-18672.000000
1735118513.970000,1047687.000,37037,2,EL,1,100,-18671.000000
1735118514.037000,1047754.000,37053,1,EL,1,100,-18671.000000
1735118514.104000,1047821.000,37070,2,EL,1,100,-18670.400391
1735118514.171000,1047888.000,37070,2,EL,1,100,-18670.000000
1735118514.237000,1047954.000,37087,1,EL,1,100,-18669.800781
1735118514.303500,1048020.500,37102,2,EL,1,100,-18669.000000
1735118514.370000,1048087.000,37102,2,EL,1,100,-18668.199219
1735118514.437001,1048154.000,37120,1,EL,1,100,-18668.000000
1735118514.503500,1048220.500,37138,2,EL,1,100,-18668.000000
1735118514.570001,1048287.000,37138,2,EL,1,100,-18667.599609
1735118514.637001,1048354.000,37154,1,EL,1,100,-18667.599609
1735118514.704001,1048421.000,37169,2,EL,1,100,-18668.000000
1735118514.771001,1048488.000,37169,2,EL,1,100,-18668.599609
1735118514.837001,1048554.000,37185,1,EL,1,100,-18669.000000
1735118514.904001,1048621.000,37203,2,EL,1,100,-18668.400391
1735118514.971001,1048688.000,37203,2,EL,1,100,-18668.000000
1735118515.037001,1048754.000,37219,1,EL,1,100,-18668.000000
1735118515.103501,1048820.500,37234,2,EL,1,100,-18668.400391
1735118515.170002,1048887.000,37234,2,EL,1,100,-18668.199219
1735118515.237002,1048954.000,37251,1,EL,1,100,-18668.000000
1735118515.303502,1049020.500,37268,2,EL,1,100,-18668.000000
1735118515.370002,1049087.000,37268,2,EL,1,100,-18667.400391
1735118515.437002,1049154.000,37284,2,EL,1,100,-18666.599609
1735118515.504002,1049221.000,37284,2,EL,1,100,-18665.800781
1735118515.570002,1049287.000,37304,1,EL,1,100,-18665.400391
1735118515.637002,1049354.000,37318,2,EL,1,100,-18664.800781
1735118515.704002,1049421.000,37318,2,EL,1,100,-18665.000000
1735118515.770002,1049487.000,37335,1,EL,1,100,-18663.400391
1735118515.837003,1049554.000,37352,2,EL,1,100,-18660.000000
1735118515.904003,1049621.000,37352,2,EL,1,100,-18656.400391
1735118515.970003,1049687.000,37371,1,EL,1,100,-18654.599609
1735118516.037003,1049754.000,37385,2,EL,1,100,-18650.800781
1735118516.104003,1049821.000,37385,2,EL,1,100,-18627.800781
1735118516.170003,1049887.000,37402,1,EL,1,100,-18613.400391
1735118516.237003,1049954.000,37421,2,EL,1,100,-18619.599609
1735118516.304003,1050021.000,37421,2,EL,1,100,-18630.400391
1735118516.370003,1050087.000,37438,1,EL,1,100,-18635.400391
1735118516.437003,1050154.000,37452,2,EL,1,100,-18638.199219
1735118516.504004,1050221.000,37452,2,EL,1,100,-18640.400391
