LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1735118526.985019,1060702.000,39167,4,EM,1,100,PS
1735118527.035269,1060752.250,39200,4,EM,1,100,RS
1735118527.085519,1060802.500,39200,4,EM,1,100,RB
1735118527.135769,1060852.750,39200,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118527.186019,1060903.000,39200,4,EM,1,100,PS
1735118527.236269,1060953.250,39232,4,EM,1,100,RS
1735118527.286519,1061003.500,39232,4,EM,1,100,RB
1735118527.336769,1061053.750,39232,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118527.387019,1061104.000,39232,4,EM,1,100,PS
1735118527.458519,1061175.500,39272,4,EM,1,100,RS
1735118527.530020,1061247.000,39272,4,EM,1,100,RB
1735118527.601520,1061318.500,39272,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118527.673020,1061390.000,39272,4,EM,1,100,PS
1735118527.723270,1061440.250,39306,4,EM,1,100,RS
1735118527.773520,1061490.500,39306,4,EM,1,100,RB
1735118527.823770,1061540.750,39306,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118527.874020,1061591.000,39306,4,EM,1,100,PS
1735118527.925020,1061642.000,39338,4,EM,1,100,RS
1735118527.976020,1061693.000,39338,4,EM,1,100,RB
1735118528.027020,1061744.000,39338,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118528.078020,1061795.000,39338,4,EM,1,100,PS
1735118528.128270,1061845.250,39373,4,EM,1,100,RS
1735118528.178520,1061895.500,39373,4,EM,1,100,RB
1735118528.228770,1061945.750,39373,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118528.279021,1061996.000,39373,4,EM,1,100,PS
1735118528.329271,1062046.250,39405,4,EM,1,100,RS
1735118528.379521,1062096.500,39405,4,EM,1,100,RB
1735118528.429771,1062146.750,39405,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118528.480021,1062197.000,39405,4,EM,1,100,PS
1735118528.530271,1062247.250,39439,4,EM,1,100,RS
1735118528.580521,1062297.500,39439,4,EM,1,100,RB
1735118528.630771,1062347.750,39439,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118528.681021,1062398.000,39439,4,EM,1,100,PS
1735118528.731271,1062448.250,39470,4,EM,1,100,RS
1735118528.781521,1062498.500,39470,4,EM,1,100,RB
1735118528.831771,1062548.750,39470,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118528.882021,1062599.000,39470,4,EM,1,100,PS
1735118528.932271,1062649.250,39504,4,EM,1,100,RS
1735118528.982522,1062699.500,39504,4,EM,1,100,RB
1735118529.032772,1062749.750,39504,4,EM,1,100,2024-12-25_16-21-47-852462.csv
1735118529.083022,1062800.000,39504,4,EM,1,100,PS
1735118529.133272,1062850.250,39535,4,EM,1,100,RS
1735118529.183522,1062900.500,39535,4,EM,1,100,RB
